STATIONS_ID,datetime,  QN,diffuse_radiation_J_cm2,global_radiation_J_cm2,sunshine_duration_min,longwave_radiation_J_cm2,eor,GHI_W_m2,DHI_W_m2
2559,2025-03-11 13:50:00,3,8.8,17.6,0.067,,eor,2933.4,1466.7
2559,2025-03-11 14:00:00,3,6.9,29.5,0.167,,eor,4916.8,1150.0
2559,2025-03-11 14:10:00,3,7.0,19.3,0.117,,eor,3216.7,1166.7
2559,2025-03-11 14:20:00,3,8.6,21.4,0.117,,eor,3566.7,1433.4
2559,2025-03-11 14:30:00,3,7.8,22.0,0.15,,eor,3666.7,1300.0
2559,2025-03-11 14:40:00,3,7.2,11.0,0.05,,eor,1833.4,1200.0
2559,2025-03-11 14:50:00,3,8.3,11.7,0.05,,eor,1950.0,1383.4
2559,2025-03-11 15:00:00,3,7.1,8.1,0.017,,eor,1350.0,1183.4
2559,2025-03-11 15:10:00,3,7.6,10.1,0.05,,eor,1683.4,1266.7
2559,2025-03-11 15:20:00,3,7.1,10.8,0.1,,eor,1800.0,1183.4
2559,2025-03-11 15:30:00,3,7.3,7.9,0.0,,eor,1316.7,1216.7
2559,2025-03-11 15:40:00,3,8.1,8.5,0.0,,eor,1416.7,1350.0
2559,2025-03-11 15:50:00,3,6.3,9.6,0.1,,eor,1600.0,1050.0
2559,2025-03-11 16:00:00,3,6.1,6.4,0.017,,eor,1066.7,1016.7
2559,2025-03-11 16:10:00,3,3.4,3.4,0.0,,eor,566.7,566.7
2559,2025-03-11 16:20:00,3,1.8,1.8,0.0,,eor,300.0,300.0
2559,2025-03-11 16:30:00,3,1.6,1.6,0.0,,eor,266.7,266.7
2559,2025-03-11 16:40:00,3,1.1,1.1,0.0,,eor,183.3,183.3
2559,2025-03-11 16:50:00,3,0.6,0.6,0.0,,eor,100.0,100.0
2559,2025-03-11 17:00:00,3,0.5,0.5,0.0,,eor,83.3,83.3
2559,2025-03-11 17:10:00,3,0.1,0.1,0.0,,eor,16.7,16.7
2559,2025-03-11 17:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 17:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 17:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 17:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 18:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 18:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 18:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 18:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 18:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 18:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 19:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 19:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 19:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 19:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 19:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 19:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 20:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 20:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 20:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 20:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 20:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 20:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 21:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 21:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 21:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 21:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 21:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 21:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 22:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 22:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 22:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 22:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 22:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 22:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 23:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 23:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 23:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 23:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 23:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-11 23:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 00:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 00:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 00:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 00:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 00:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 00:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 01:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 01:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 01:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 01:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 01:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 01:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 02:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 02:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 02:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 02:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 02:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 02:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 03:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 03:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 03:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 03:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 03:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 03:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 04:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 04:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 04:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 04:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 04:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 04:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 05:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 05:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 05:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 05:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 05:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 05:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 06:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 06:10:00,3,0.2,0.2,0.0,,eor,33.3,33.3
2559,2025-03-12 06:20:00,3,0.5,0.5,0.0,,eor,83.3,83.3
2559,2025-03-12 06:30:00,3,0.8,0.8,0.0,,eor,133.3,133.3
2559,2025-03-12 06:40:00,3,1.1,1.1,0.0,,eor,183.3,183.3
2559,2025-03-12 06:50:00,3,1.1,1.1,0.0,,eor,183.3,183.3
2559,2025-03-12 07:00:00,3,0.9,0.9,0.0,,eor,150.0,150.0
2559,2025-03-12 07:10:00,3,1.0,1.0,0.0,,eor,166.7,166.7
2559,2025-03-12 07:20:00,3,1.5,1.5,0.0,,eor,250.0,250.0
2559,2025-03-12 07:30:00,3,2.4,2.4,0.0,,eor,400.0,400.0
2559,2025-03-12 07:40:00,3,2.6,2.6,0.0,,eor,433.3,433.3
2559,2025-03-12 07:50:00,3,2.2,2.2,0.0,,eor,366.7,366.7
2559,2025-03-12 08:00:00,3,1.9,1.9,0.0,,eor,316.7,316.7
2559,2025-03-12 08:10:00,3,2.0,2.0,0.0,,eor,333.3,333.3
2559,2025-03-12 08:20:00,3,2.2,2.2,0.0,,eor,366.7,366.7
2559,2025-03-12 08:30:00,3,2.6,2.6,0.0,,eor,433.3,433.3
2559,2025-03-12 08:40:00,3,3.3,3.3,0.0,,eor,550.0,550.0
2559,2025-03-12 08:50:00,3,3.9,3.9,0.0,,eor,650.0,650.0
2559,2025-03-12 09:00:00,3,5.6,5.6,0.0,,eor,933.4,933.4
2559,2025-03-12 09:10:00,3,7.9,7.9,0.0,,eor,1316.7,1316.7
2559,2025-03-12 09:20:00,3,10.7,10.8,0.0,,eor,1800.0,1783.4
2559,2025-03-12 09:30:00,3,10.8,10.9,0.0,,eor,1816.7,1800.0
2559,2025-03-12 09:40:00,3,9.5,9.5,0.0,,eor,1583.4,1583.4
2559,2025-03-12 09:50:00,3,9.5,9.5,0.0,,eor,1583.4,1583.4
2559,2025-03-12 10:00:00,3,8.7,8.7,0.0,,eor,1450.0,1450.0
2559,2025-03-12 10:10:00,3,10.2,10.2,0.0,,eor,1700.0,1700.0
2559,2025-03-12 10:20:00,3,11.1,11.1,0.0,,eor,1850.0,1850.0
2559,2025-03-12 10:30:00,3,17.1,17.3,0.0,,eor,2883.4,2850.1
2559,2025-03-12 10:40:00,3,23.2,23.9,0.0,,eor,3983.4,3866.7
2559,2025-03-12 10:50:00,3,24.3,25.1,0.0,,eor,4183.4,4050.1
2559,2025-03-12 11:00:00,3,24.0,30.2,0.083,,eor,5033.4,4000.1
2559,2025-03-12 11:10:00,3,18.7,18.8,0.0,,eor,3133.4,3116.7
2559,2025-03-12 11:20:00,3,20.3,20.4,0.0,,eor,3400.1,3383.4
2559,2025-03-12 11:30:00,3,21.3,21.5,0.0,,eor,3583.4,3550.1
2559,2025-03-12 11:40:00,3,22.1,22.4,0.0,,eor,3733.4,3683.4
2559,2025-03-12 11:50:00,3,20.7,21.1,0.017,,eor,3516.7,3450.1
2559,2025-03-12 12:00:00,3,17.9,18.5,0.0,,eor,3083.4,2983.4
2559,2025-03-12 12:10:00,3,19.6,19.6,0.0,,eor,3266.7,3266.7
2559,2025-03-12 12:20:00,3,13.5,13.5,0.0,,eor,2250.0,2250.0
2559,2025-03-12 12:30:00,3,13.8,13.8,0.0,,eor,2300.0,2300.0
2559,2025-03-12 12:40:00,3,15.2,15.2,0.0,,eor,2533.4,2533.4
2559,2025-03-12 12:50:00,3,12.2,12.2,0.0,,eor,2033.4,2033.4
2559,2025-03-12 13:00:00,3,12.3,12.3,0.0,,eor,2050.0,2050.0
2559,2025-03-12 13:10:00,3,11.1,11.2,0.0,,eor,1866.7,1850.0
2559,2025-03-12 13:20:00,3,10.9,10.9,0.0,,eor,1816.7,1816.7
2559,2025-03-12 13:30:00,3,10.0,10.0,0.0,,eor,1666.7,1666.7
2559,2025-03-12 13:40:00,3,10.7,11.1,0.0,,eor,1850.0,1783.4
2559,2025-03-12 13:50:00,3,13.3,13.5,0.0,,eor,2250.0,2216.7
2559,2025-03-12 14:00:00,3,10.1,10.4,0.017,,eor,1733.4,1683.4
2559,2025-03-12 14:10:00,3,5.3,5.3,0.0,,eor,883.4,883.4
2559,2025-03-12 14:20:00,3,4.5,4.5,0.0,,eor,750.0,750.0
2559,2025-03-12 14:30:00,3,3.2,3.2,0.0,,eor,533.3,533.3
2559,2025-03-12 14:40:00,3,3.4,3.4,0.0,,eor,566.7,566.7
2559,2025-03-12 14:50:00,3,3.2,3.2,0.0,,eor,533.3,533.3
2559,2025-03-12 15:00:00,3,2.9,2.9,0.0,,eor,483.3,483.3
2559,2025-03-12 15:10:00,3,3.3,3.4,0.0,,eor,566.7,550.0
2559,2025-03-12 15:20:00,3,4.6,4.6,0.0,,eor,766.7,766.7
2559,2025-03-12 15:30:00,3,3.8,3.8,0.0,,eor,633.3,633.3
2559,2025-03-12 15:40:00,3,3.6,3.6,0.0,,eor,600.0,600.0
2559,2025-03-12 15:50:00,3,2.8,2.8,0.0,,eor,466.7,466.7
2559,2025-03-12 16:00:00,3,1.5,1.5,0.0,,eor,250.0,250.0
2559,2025-03-12 16:10:00,3,2.0,2.0,0.0,,eor,333.3,333.3
2559,2025-03-12 16:20:00,3,1.4,1.4,0.0,,eor,233.3,233.3
2559,2025-03-12 16:30:00,3,1.5,1.5,0.0,,eor,250.0,250.0
2559,2025-03-12 16:40:00,3,1.3,1.3,0.0,,eor,216.7,216.7
2559,2025-03-12 16:50:00,3,1.2,1.2,0.0,,eor,200.0,200.0
2559,2025-03-12 17:00:00,3,0.7,0.7,0.0,,eor,116.7,116.7
2559,2025-03-12 17:10:00,3,0.2,0.2,0.0,,eor,33.3,33.3
2559,2025-03-12 17:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 17:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 17:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 17:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 18:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 18:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 18:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 18:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 18:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 18:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 19:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 19:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 19:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 19:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 19:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 19:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 20:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 20:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 20:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 20:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 20:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 20:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 21:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 21:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 21:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 21:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 21:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 21:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 22:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 22:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 22:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 22:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 22:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 22:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 23:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 23:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 23:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 23:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 23:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-12 23:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 00:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 00:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 00:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 00:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 00:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 00:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 01:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 01:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 01:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 01:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 01:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 01:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 02:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 02:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 02:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 02:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 02:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 02:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 03:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 03:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 03:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 03:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 03:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 03:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 04:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 04:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 04:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 04:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 04:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 04:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 05:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 05:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 05:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 05:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 05:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 05:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 06:00:00,3,0.1,0.1,0.0,,eor,16.7,16.7
2559,2025-03-13 06:10:00,3,0.4,0.4,0.0,,eor,66.7,66.7
2559,2025-03-13 06:20:00,3,0.7,0.7,0.0,,eor,116.7,116.7
2559,2025-03-13 06:30:00,3,0.9,0.9,0.0,,eor,150.0,150.0
2559,2025-03-13 06:40:00,3,1.7,1.7,0.0,,eor,283.3,283.3
2559,2025-03-13 06:50:00,3,2.5,2.5,0.0,,eor,416.7,416.7
2559,2025-03-13 07:00:00,3,2.3,2.3,0.0,,eor,383.3,383.3
2559,2025-03-13 07:10:00,3,4.0,4.0,0.0,,eor,666.7,666.7
2559,2025-03-13 07:20:00,3,5.0,5.0,0.0,,eor,833.4,833.4
2559,2025-03-13 07:30:00,3,4.7,4.8,0.0,,eor,800.0,783.3
2559,2025-03-13 07:40:00,3,5.4,5.4,0.0,,eor,900.0,900.0
2559,2025-03-13 07:50:00,3,5.5,5.5,0.0,,eor,916.7,916.7
2559,2025-03-13 08:00:00,3,6.1,6.1,0.0,,eor,1016.7,1016.7
2559,2025-03-13 08:10:00,3,7.4,7.4,0.0,,eor,1233.4,1233.4
2559,2025-03-13 08:20:00,3,7.3,7.3,0.0,,eor,1216.7,1216.7
2559,2025-03-13 08:30:00,3,7.5,7.5,0.0,,eor,1250.0,1250.0
2559,2025-03-13 08:40:00,3,9.3,9.3,0.0,,eor,1550.0,1550.0
2559,2025-03-13 08:50:00,3,8.7,8.7,0.0,,eor,1450.0,1450.0
2559,2025-03-13 09:00:00,3,7.9,7.9,0.0,,eor,1316.7,1316.7
2559,2025-03-13 09:10:00,3,8.3,8.4,0.0,,eor,1400.0,1383.4
2559,2025-03-13 09:20:00,3,7.7,7.7,0.0,,eor,1283.4,1283.4
2559,2025-03-13 09:30:00,3,6.0,6.0,0.0,,eor,1000.0,1000.0
2559,2025-03-13 09:40:00,3,4.5,4.5,0.0,,eor,750.0,750.0
2559,2025-03-13 09:50:00,3,1.4,1.4,0.0,,eor,233.3,233.3
2559,2025-03-13 10:00:00,3,1.2,1.2,0.0,,eor,200.0,200.0
2559,2025-03-13 10:10:00,3,2.1,2.1,0.0,,eor,350.0,350.0
2559,2025-03-13 10:20:00,3,5.5,5.5,0.0,,eor,916.7,916.7
2559,2025-03-13 10:30:00,3,6.9,6.9,0.0,,eor,1150.0,1150.0
2559,2025-03-13 10:40:00,3,4.7,4.7,0.0,,eor,783.3,783.3
2559,2025-03-13 10:50:00,3,8.0,8.0,0.0,,eor,1333.4,1333.4
2559,2025-03-13 11:00:00,3,8.5,8.5,0.0,,eor,1416.7,1416.7
2559,2025-03-13 11:10:00,3,8.2,8.2,0.0,,eor,1366.7,1366.7
2559,2025-03-13 11:20:00,3,11.1,11.1,0.0,,eor,1850.0,1850.0
2559,2025-03-13 11:30:00,3,8.1,8.1,0.0,,eor,1350.0,1350.0
2559,2025-03-13 11:40:00,3,8.0,8.0,0.0,,eor,1333.4,1333.4
2559,2025-03-13 11:50:00,3,8.9,8.9,0.0,,eor,1483.4,1483.4
2559,2025-03-13 12:00:00,3,13.5,13.5,0.0,,eor,2250.0,2250.0
2559,2025-03-13 12:10:00,3,13.5,13.5,0.0,,eor,2250.0,2250.0
2559,2025-03-13 12:20:00,3,7.7,7.7,0.0,,eor,1283.4,1283.4
2559,2025-03-13 12:30:00,3,13.9,13.9,0.0,,eor,2316.7,2316.7
2559,2025-03-13 12:40:00,3,12.2,12.2,0.0,,eor,2033.4,2033.4
2559,2025-03-13 12:50:00,3,13.0,13.0,0.0,,eor,2166.7,2166.7
2559,2025-03-13 13:00:00,3,11.5,11.5,0.0,,eor,1916.7,1916.7
2559,2025-03-13 13:10:00,3,10.4,10.4,0.0,,eor,1733.4,1733.4
2559,2025-03-13 13:20:00,3,12.1,12.1,0.0,,eor,2016.7,2016.7
2559,2025-03-13 13:30:00,3,7.0,7.0,0.0,,eor,1166.7,1166.7
2559,2025-03-13 13:40:00,3,7.8,7.9,0.0,,eor,1316.7,1300.0
2559,2025-03-13 13:50:00,3,6.4,6.4,0.0,,eor,1066.7,1066.7
2559,2025-03-13 14:00:00,3,4.7,4.7,0.0,,eor,783.3,783.3
2559,2025-03-13 14:10:00,3,4.2,4.2,0.0,,eor,700.0,700.0
2559,2025-03-13 14:20:00,3,6.2,6.2,0.0,,eor,1033.4,1033.4
2559,2025-03-13 14:30:00,3,9.3,9.3,0.0,,eor,1550.0,1550.0
2559,2025-03-13 14:40:00,3,10.1,10.1,0.0,,eor,1683.4,1683.4
2559,2025-03-13 14:50:00,3,13.1,17.7,0.1,,eor,2950.1,2183.4
2559,2025-03-13 15:00:00,3,7.9,12.2,0.1,,eor,2033.4,1316.7
2559,2025-03-13 15:10:00,3,7.4,14.0,0.1,,eor,2333.4,1233.4
2559,2025-03-13 15:20:00,3,7.5,15.2,0.1,,eor,2533.4,1250.0
2559,2025-03-13 15:30:00,3,8.8,13.5,0.083,,eor,2250.0,1466.7
2559,2025-03-13 15:40:00,3,9.3,19.2,0.167,,eor,3200.1,1550.0
2559,2025-03-13 15:50:00,3,7.5,18.2,0.167,,eor,3033.4,1250.0
2559,2025-03-13 16:00:00,3,6.4,15.7,0.167,,eor,2616.7,1066.7
2559,2025-03-13 16:10:00,3,6.1,13.8,0.167,,eor,2300.0,1016.7
2559,2025-03-13 16:20:00,3,4.8,8.9,0.117,,eor,1483.4,800.0
2559,2025-03-13 16:30:00,3,2.0,2.0,0.0,,eor,333.3,333.3
2559,2025-03-13 16:40:00,3,1.9,2.0,0.0,,eor,333.3,316.7
2559,2025-03-13 16:50:00,3,1.6,1.6,0.0,,eor,266.7,266.7
2559,2025-03-13 17:00:00,3,1.0,1.0,0.0,,eor,166.7,166.7
2559,2025-03-13 17:10:00,3,0.4,0.4,0.0,,eor,66.7,66.7
2559,2025-03-13 17:20:00,3,0.1,0.1,0.0,,eor,16.7,16.7
2559,2025-03-13 17:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 17:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 17:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 18:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 18:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 18:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 18:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 18:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 18:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 19:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 19:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 19:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 19:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 19:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 19:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 20:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-03-13 20:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
