timestamp,T_amb,price_eur_kwh,Qdot_solar,Qdot_internal
2021-01-01 00:00:00,0.5,0.2161353,0.0,1151.68
2021-01-01 01:00:00,0.1,0.2129461,0.0,1151.68
2021-01-01 02:00:00,-0.4,0.2087692,0.0,1151.68
2021-01-01 03:00:00,-1.0,0.2066748,0.0,1151.68
2021-01-01 04:00:00,-1.1,0.2036641,0.0,1151.68
2021-01-01 05:00:00,0.3,0.203438,0.0,1151.68
2021-01-01 06:00:00,0.8,0.2027597,0.0,886.7936
2021-01-01 07:00:00,0.8,0.2033071,0.0,886.7936
2021-01-01 08:00:00,1.1,0.2047113,0.0,886.7936
2021-01-01 09:00:00,0.1,0.2090072,40.1625,426.1216
2021-01-01 10:00:00,1.4,0.20915,714.1176,426.1216
2021-01-01 11:00:00,3.1,0.211768,1059.9369,495.2224
2021-01-01 12:00:00,3.8,0.2160282,976.75653,495.2224
2021-01-01 13:00:00,4.2,0.2097331,1093.4211,575.84
2021-01-01 14:00:00,4.1,0.2088287,2369.0312,575.84
2021-01-01 15:00:00,3.8,0.2110421,3151.7422,506.7392
2021-01-01 16:00:00,3.2,0.2186581,468.5625,748.592
2021-01-01 17:00:00,3.2,0.2273094,13.3875,886.7936
2021-01-01 18:00:00,3.0,0.2277259,0.0,886.7936
2021-01-01 19:00:00,3.0,0.2274284,0.0,1197.7472
2021-01-01 20:00:00,2.4,0.223906,0.0,1197.7472
2021-01-01 21:00:00,2.9,0.2196934,0.0,1197.7472
2021-01-01 22:00:00,2.7,0.2192055,0.0,1220.7808
2021-01-01 23:00:00,2.5,0.2147668,0.0,1220.7808
2021-01-02 00:00:00,2.4,0.2111611,0.0,1151.68
2021-01-02 01:00:00,2.6,0.2060917,0.0,1151.68
2021-01-02 02:00:00,2.5,0.2044971,0.0,1151.68
2021-01-02 03:00:00,2.5,0.2032,0.0,1151.68
2021-01-02 04:00:00,2.4,0.2002845,0.0,1151.68
2021-01-02 05:00:00,2.2,0.20201,0.0,1151.68
2021-01-02 06:00:00,2.1,0.2056871,0.0,990.4448
2021-01-02 07:00:00,2.1,0.2091024,0.0,1128.6464
2021-01-02 08:00:00,2.0,0.2132555,0.0,1128.6464
2021-01-02 09:00:00,2.8,0.21748,26.775,990.4448
2021-01-02 10:00:00,3.8,0.21748,436.20758,990.4448
2021-01-02 11:00:00,4.3,0.2176585,906.3783,1059.5457
2021-01-02 12:00:00,4.6,0.2221805,1319.2393,1059.5457
2021-01-02 13:00:00,4.8,0.21748,2020.9525,1059.5457
2021-01-02 14:00:00,4.7,0.2159211,1141.2269,1059.5457
2021-01-02 15:00:00,4.3,0.2192055,663.80804,990.4448
2021-01-02 16:00:00,3.9,0.2269881,254.3625,990.4448
2021-01-02 17:00:00,3.8,0.22938,0.0,1128.6464
2021-01-02 18:00:00,3.4,0.2306652,0.0,1128.6464
2021-01-02 19:00:00,3.5,0.2295823,0.0,1197.7472
2021-01-02 20:00:00,2.9,0.2270357,0.0,1197.7472
2021-01-02 21:00:00,3.0,0.2210857,0.0,1197.7472
2021-01-02 22:00:00,2.8,0.2177775,0.0,1220.7808
2021-01-02 23:00:00,2.6,0.2132555,0.0,1220.7808
2021-01-03 00:00:00,2.8,0.2104709,0.0,1151.68
2021-01-03 01:00:00,2.8,0.20677,0.0,1151.68
2021-01-03 02:00:00,3.0,0.2026645,0.0,1151.68
2021-01-03 03:00:00,3.0,0.1974642,0.0,1151.68
2021-01-03 04:00:00,2.8,0.1954055,0.0,1151.68
2021-01-03 05:00:00,2.8,0.1941203,0.0,1151.68
2021-01-03 06:00:00,2.7,0.193323,0.0,990.4448
2021-01-03 07:00:00,2.6,0.1944297,0.0,1128.6464
2021-01-03 08:00:00,2.5,0.199511,0.0,1128.6464
2021-01-03 09:00:00,2.7,0.1995824,26.775,990.4448
2021-01-03 10:00:00,2.9,0.1995824,525.13104,990.4448
2021-01-03 11:00:00,3.1,0.2076268,1025.9882,1059.5457
2021-01-03 12:00:00,2.5,0.2123749,1192.6588,1059.5457
2021-01-03 13:00:00,2.2,0.2036879,585.5707,1059.5457
2021-01-03 14:00:00,2.1,0.2027954,368.28275,1059.5457
2021-01-03 15:00:00,2.0,0.2026883,321.94714,990.4448
2021-01-03 16:00:00,1.8,0.1985709,93.7125,990.4448
2021-01-03 17:00:00,1.7,0.2091976,0.0,1128.6464
2021-01-03 18:00:00,1.5,0.2181464,0.0,1128.6464
2021-01-03 19:00:00,1.3,0.2101496,0.0,1197.7472
2021-01-03 20:00:00,0.9,0.1982377,0.0,1197.7472
2021-01-03 21:00:00,1.2,0.1952389,0.0,1197.7472
2021-01-03 22:00:00,1.2,0.1972262,0.0,1220.7808
2021-01-03 23:00:00,1.4,0.1881941,0.0,1220.7808
2021-01-04 00:00:00,1.6,0.1905027,0.0,1151.68
2021-01-04 01:00:00,1.5,0.1851358,0.0,1151.68
2021-01-04 02:00:00,1.2,0.1849335,0.0,1151.68
2021-01-04 03:00:00,0.8,0.185112,0.0,1151.68
2021-01-04 04:00:00,1.1,0.1885749,0.0,1151.68
2021-01-04 05:00:00,1.6,0.1896102,0.0,1151.68
2021-01-04 06:00:00,1.8,0.1996776,0.0,886.7936
2021-01-04 07:00:00,1.8,0.2175157,0.0,886.7936
2021-01-04 08:00:00,1.7,0.2219544,0.0,886.7936
2021-01-04 09:00:00,1.6,0.2235014,13.3875,426.1216
2021-01-04 10:00:00,1.6,0.2236442,108.47186,426.1216
2021-01-04 11:00:00,1.4,0.227,284.81577,495.2224
2021-01-04 12:00:00,1.7,0.2285113,488.41702,495.2224
2021-01-04 13:00:00,1.7,0.2273332,571.52875,575.84
2021-01-04 14:00:00,1.5,0.2270833,578.36694,575.84
2021-01-04 15:00:00,1.5,0.2263574,409.71146,506.7392
2021-01-04 16:00:00,1.4,0.2293681,227.5875,748.592
2021-01-04 17:00:00,1.3,0.2351158,0.0,886.7936
2021-01-04 18:00:00,1.3,0.2293443,0.0,886.7936
2021-01-04 19:00:00,1.1,0.2211214,0.0,1197.7472
2021-01-04 20:00:00,1.2,0.2119346,0.0,1197.7472
2021-01-04 21:00:00,1.2,0.2099116,0.0,1197.7472
2021-01-04 22:00:00,1.2,0.2138267,0.0,1220.7808
2021-01-04 23:00:00,1.1,0.2087216,0.0,1220.7808
2021-01-05 00:00:00,1.1,0.2002726,0.0,1151.68
2021-01-05 01:00:00,1.1,0.2032833,0.0,1151.68
2021-01-05 02:00:00,1.1,0.2029739,0.0,1151.68
2021-01-05 03:00:00,1.2,0.2027835,0.0,1151.68
2021-01-05 04:00:00,1.2,0.203438,0.0,1151.68
2021-01-05 05:00:00,1.2,0.2082694,0.0,1151.68
2021-01-05 06:00:00,1.1,0.2116014,0.0,886.7936
2021-01-05 07:00:00,1.1,0.2210024,0.0,886.7936
2021-01-05 08:00:00,1.2,0.2313673,0.0,886.7936
2021-01-05 09:00:00,1.4,0.2326287,13.3875,426.1216
2021-01-05 10:00:00,1.5,0.2342233,205.55434,426.1216
2021-01-05 11:00:00,1.9,0.2341043,257.3277,495.2224
2021-01-05 12:00:00,2.2,0.2334974,378.69772,495.2224
2021-01-05 13:00:00,2.6,0.2315458,351.54266,575.84
2021-01-05 14:00:00,2.9,0.2316053,878.6784,575.84
2021-01-05 15:00:00,2.8,0.2318195,423.7169,506.7392
2021-01-05 16:00:00,2.9,0.2320694,147.2625,748.592
2021-01-05 17:00:00,3.2,0.2354966,0.0,886.7936
2021-01-05 18:00:00,3.2,0.2289159,0.0,886.7936
2021-01-05 19:00:00,3.3,0.2260004,0.0,1197.7472
2021-01-05 20:00:00,3.3,0.2261194,0.0,1197.7472
2021-01-05 21:00:00,3.2,0.2194078,0.0,1197.7472
2021-01-05 22:00:00,3.1,0.2196934,0.0,1220.7808
2021-01-05 23:00:00,3.0,0.2127081,0.0,1220.7808
2021-01-06 00:00:00,2.9,0.2084479,0.0,1151.68
2021-01-06 01:00:00,2.8,0.2066986,0.0,1151.68
2021-01-06 02:00:00,2.7,0.2066272,0.0,1151.68
2021-01-06 03:00:00,2.5,0.2057585,0.0,1151.68
2021-01-06 04:00:00,2.4,0.2070437,0.0,1151.68
2021-01-06 05:00:00,2.2,0.2086264,0.0,1151.68
2021-01-06 06:00:00,1.5,0.212006,0.0,886.7936
2021-01-06 07:00:00,1.1,0.2080195,0.0,886.7936
2021-01-06 08:00:00,0.8,0.2191579,0.0,886.7936
2021-01-06 09:00:00,0.9,0.220812,13.3875,426.1216
2021-01-06 10:00:00,1.0,0.2197886,247.67662,426.1216
2021-01-06 11:00:00,1.3,0.224977,478.4586,495.2224
2021-01-06 12:00:00,1.6,0.2287017,667.56323,495.2224
2021-01-06 13:00:00,1.4,0.2292848,640.2806,575.84
2021-01-06 14:00:00,1.1,0.22343,437.2528,575.84
2021-01-06 15:00:00,0.8,0.2240607,497.43863,506.7392
2021-01-06 16:00:00,0.5,0.2289992,240.975,748.592
2021-01-06 17:00:00,0.4,0.2291896,13.3875,886.7936
2021-01-06 18:00:00,0.2,0.2239774,0.0,886.7936
2021-01-06 19:00:00,0.1,0.2246914,0.0,1197.7472
2021-01-06 20:00:00,0.2,0.2269643,0.0,1197.7472
2021-01-06 21:00:00,0.1,0.2186105,0.0,1197.7472
2021-01-06 22:00:00,0.1,0.2186105,0.0,1220.7808
2021-01-06 23:00:00,0.1,0.2145407,0.0,1220.7808
2021-01-07 00:00:00,0.1,0.2163257,0.0,1151.68
2021-01-07 01:00:00,0.1,0.2153142,0.0,1151.68
2021-01-07 02:00:00,0.1,0.2138743,0.0,1151.68
2021-01-07 03:00:00,0.1,0.2111968,0.0,1151.68
2021-01-07 04:00:00,0.0,0.2113753,0.0,1151.68
2021-01-07 05:00:00,0.1,0.2151952,0.0,1151.68
2021-01-07 06:00:00,0.0,0.2238346,0.0,886.7936
2021-01-07 07:00:00,0.2,0.236282,0.0,886.7936
2021-01-07 08:00:00,0.3,0.2585469,0.0,886.7936
2021-01-07 09:00:00,0.4,0.2585826,13.3875,426.1216
2021-01-07 10:00:00,0.6,0.2568452,318.633,426.1216
2021-01-07 11:00:00,0.8,0.2612006,760.3161,495.2224
2021-01-07 12:00:00,1.0,0.2612244,862.18805,495.2224
2021-01-07 13:00:00,1.1,0.2559289,904.8701,575.84
2021-01-07 14:00:00,1.3,0.251276,1363.1721,575.84
2021-01-07 15:00:00,1.0,0.2550483,1534.4297,506.7392
2021-01-07 16:00:00,0.6,0.2623192,388.2375,748.592
2021-01-07 17:00:00,0.2,0.2746,13.3875,886.7936
2021-01-07 18:00:00,0.3,0.2632117,0.0,886.7936
2021-01-07 19:00:00,0.4,0.2511332,0.0,1197.7472
2021-01-07 20:00:00,0.4,0.235092,0.0,1197.7472
2021-01-07 21:00:00,0.3,0.2272618,0.0,1197.7472
2021-01-07 22:00:00,0.4,0.2266311,0.0,1220.7808
2021-01-07 23:00:00,0.8,0.2177775,0.0,1220.7808
2021-01-08 00:00:00,0.7,0.2157307,0.0,1151.68
2021-01-08 01:00:00,0.7,0.2132317,0.0,1151.68
2021-01-08 02:00:00,0.7,0.2118156,0.0,1151.68
2021-01-08 03:00:00,0.6,0.2098759,0.0,1151.68
2021-01-08 04:00:00,0.6,0.2113039,0.0,1151.68
2021-01-08 05:00:00,0.5,0.2169683,0.0,1151.68
2021-01-08 06:00:00,0.2,0.2277973,0.0,886.7936
2021-01-08 07:00:00,0.3,0.2502764,0.0,886.7936
2021-01-08 08:00:00,0.2,0.2788126,0.0,886.7936
2021-01-08 09:00:00,0.4,0.2870355,13.54148,426.1216
2021-01-08 10:00:00,0.6,0.2864524,191.31021,426.1216
2021-01-08 11:00:00,0.9,0.2827158,339.55283,495.2224
2021-01-08 12:00:00,0.9,0.2774203,917.7746,495.2224
2021-01-08 13:00:00,1.1,0.2717559,1617.52,575.84
2021-01-08 14:00:00,1.1,0.26865,2649.4165,575.84
2021-01-08 15:00:00,1.0,0.2691498,1716.5995,506.7392
2021-01-08 16:00:00,1.0,0.26865,415.0125,748.592
2021-01-08 17:00:00,0.6,0.2865,26.775,886.7936
2021-01-08 18:00:00,0.4,0.2774679,0.0,886.7936
2021-01-08 19:00:00,0.4,0.2603795,0.0,1197.7472
2021-01-08 20:00:00,0.4,0.2320456,0.0,1197.7472
2021-01-08 21:00:00,0.2,0.2263217,0.0,1197.7472
2021-01-08 22:00:00,0.0,0.224144,0.0,1220.7808
2021-01-08 23:00:00,-0.5,0.2171825,0.0,1220.7808
2021-01-09 00:00:00,-0.3,0.2207287,0.0,1151.68
2021-01-09 01:00:00,-0.2,0.2179441,0.0,1151.68
2021-01-09 02:00:00,-0.3,0.2170873,0.0,1151.68
2021-01-09 03:00:00,-0.2,0.2161472,0.0,1151.68
2021-01-09 04:00:00,0.0,0.2151238,0.0,1151.68
2021-01-09 05:00:00,-0.1,0.214029,0.0,1151.68
2021-01-09 06:00:00,0.1,0.2145883,0.0,990.4448
2021-01-09 07:00:00,-0.3,0.2196458,0.0,1128.6464
2021-01-09 08:00:00,0.1,0.226762,0.0,1128.6464
2021-01-09 09:00:00,0.3,0.2352348,27.374905,990.4448
2021-01-09 10:00:00,0.7,0.2361749,233.18187,990.4448
2021-01-09 11:00:00,1.1,0.23652,547.704,1059.5457
2021-01-09 12:00:00,1.3,0.2353419,750.04205,1059.5457
2021-01-09 13:00:00,1.5,0.2300107,875.803,1059.5457
2021-01-09 14:00:00,1.2,0.227,1729.8679,1059.5457
2021-01-09 15:00:00,1.2,0.227,2072.699,990.4448
2021-01-09 16:00:00,0.8,0.2303082,562.275,990.4448
2021-01-09 17:00:00,0.1,0.2388048,40.1625,1128.6464
2021-01-09 18:00:00,-1.4,0.2412681,0.0,1128.6464
2021-01-09 19:00:00,-2.1,0.2376505,0.0,1197.7472
2021-01-09 20:00:00,-2.4,0.2301654,0.0,1197.7472
2021-01-09 21:00:00,-2.6,0.2228826,0.0,1197.7472
2021-01-09 22:00:00,-2.1,0.2220139,0.0,1220.7808
2021-01-09 23:00:00,-2.6,0.2161115,0.0,1220.7808
2021-01-10 00:00:00,-1.6,0.2206335,0.0,1151.68
2021-01-10 01:00:00,-1.0,0.2172301,0.0,1151.68
2021-01-10 02:00:00,-0.8,0.2157902,0.0,1151.68
2021-01-10 03:00:00,-0.4,0.2126962,0.0,1151.68
2021-01-10 04:00:00,-0.6,0.212244,0.0,1151.68
2021-01-10 05:00:00,-0.5,0.2122321,0.0,1151.68
2021-01-10 06:00:00,-0.3,0.2056871,0.0,990.4448
2021-01-10 07:00:00,-0.2,0.2086264,0.0,1128.6464
2021-01-10 08:00:00,0.2,0.2144574,0.0,1128.6464
2021-01-10 09:00:00,0.4,0.2210024,41.474834,990.4448
2021-01-10 10:00:00,1.1,0.2194197,491.68314,990.4448
2021-01-10 11:00:00,2.4,0.2217283,1032.9862,1059.5457
2021-01-10 12:00:00,2.8,0.2200623,2070.245,1059.5457
2021-01-10 13:00:00,3.2,0.2182178,2934.457,1059.5457
2021-01-10 14:00:00,2.9,0.2188842,3517.8105,1059.5457
2021-01-10 15:00:00,2.6,0.2208715,3268.5132,990.4448
2021-01-10 16:00:00,1.7,0.2228588,749.7,990.4448
2021-01-10 17:00:00,1.2,0.2294871,53.55,1128.6464
2021-01-10 18:00:00,1.6,0.2310579,0.0,1128.6464
2021-01-10 19:00:00,1.8,0.2227041,0.0,1197.7472
2021-01-10 20:00:00,2.1,0.2218116,0.0,1197.7472
2021-01-10 21:00:00,2.2,0.2190627,0.0,1197.7472
2021-01-10 22:00:00,2.3,0.2175395,0.0,1220.7808
2021-01-10 23:00:00,2.4,0.1999156,0.0,1220.7808
2021-01-11 00:00:00,2.3,0.209031,0.0,1151.68
2021-01-11 01:00:00,2.0,0.2088406,0.0,1151.68
2021-01-11 02:00:00,1.9,0.2092214,0.0,1151.68
2021-01-11 03:00:00,2.0,0.2080433,0.0,1151.68
2021-01-11 04:00:00,2.1,0.2085907,0.0,1151.68
2021-01-11 05:00:00,2.1,0.2064606,0.0,1151.68
2021-01-11 06:00:00,2.2,0.2205978,0.0,886.7936
2021-01-11 07:00:00,2.0,0.2354609,0.0,886.7936
2021-01-11 08:00:00,1.5,0.2396021,0.0,886.7936
2021-01-11 09:00:00,1.4,0.2250008,13.529035,426.1216
2021-01-11 10:00:00,1.9,0.2221091,246.92831,426.1216
2021-01-11 11:00:00,2.0,0.2204431,631.2654,495.2224
2021-01-11 12:00:00,2.6,0.2190865,1227.9252,495.2224
2021-01-11 13:00:00,2.7,0.2131841,1747.2244,575.84
2021-01-11 14:00:00,2.7,0.2145883,815.7318,575.84
2021-01-11 15:00:00,2.8,0.2162424,289.51523,506.7392
2021-01-11 16:00:00,2.8,0.2140528,148.8251,748.592
2021-01-11 17:00:00,3.1,0.2191936,13.3875,886.7936
2021-01-11 18:00:00,3.6,0.2126486,0.0,886.7936
2021-01-11 19:00:00,3.7,0.2057704,0.0,1197.7472
2021-01-11 20:00:00,3.9,0.2008557,0.0,1197.7472
2021-01-11 21:00:00,4.3,0.1963456,0.0,1197.7472
2021-01-11 22:00:00,4.5,0.1960719,0.0,1220.7808
2021-01-11 23:00:00,4.0,0.1881941,0.0,1220.7808
2021-01-12 00:00:00,4.1,0.1781624,0.0,1151.68
2021-01-12 01:00:00,4.3,0.1744258,0.0,1151.68
2021-01-12 02:00:00,4.3,0.17821,0.0,1151.68
2021-01-12 03:00:00,4.4,0.1843266,0.0,1151.68
2021-01-12 04:00:00,4.5,0.18773,0.0,1151.68
2021-01-12 05:00:00,4.6,0.1983686,0.0,1151.68
2021-01-12 06:00:00,4.6,0.2043424,0.0,886.7936
2021-01-12 07:00:00,4.9,0.2204669,0.0,886.7936
2021-01-12 08:00:00,5.0,0.2277616,0.0,886.7936
2021-01-12 09:00:00,5.6,0.2210024,13.52467,426.1216
2021-01-12 10:00:00,3.6,0.222835,135.6612,426.1216
2021-01-12 11:00:00,3.2,0.2244772,325.40396,495.2224
2021-01-12 12:00:00,3.3,0.2265716,624.7768,495.2224
2021-01-12 13:00:00,4.2,0.2209786,611.05884,575.84
2021-01-12 14:00:00,4.4,0.2169445,871.9556,575.84
2021-01-12 15:00:00,4.4,0.2217164,3592.7952,506.7392
2021-01-12 16:00:00,3.2,0.2305819,8303.64,748.592
2021-01-12 17:00:00,2.9,0.232474,53.55,886.7936
2021-01-12 18:00:00,1.8,0.2292491,0.0,886.7936
2021-01-12 19:00:00,1.8,0.220931,0.0,1197.7472
2021-01-12 20:00:00,1.6,0.2189675,0.0,1197.7472
2021-01-12 21:00:00,1.5,0.2089596,0.0,1197.7472
2021-01-12 22:00:00,1.4,0.2016292,0.0,1220.7808
2021-01-12 23:00:00,1.5,0.1999156,0.0,1220.7808
2021-01-13 00:00:00,0.9,0.1967621,0.0,1151.68
2021-01-13 01:00:00,0.9,0.1954293,0.0,1151.68
2021-01-13 02:00:00,1.1,0.1941084,0.0,1151.68
2021-01-13 03:00:00,1.0,0.1922996,0.0,1151.68
2021-01-13 04:00:00,1.4,0.1932992,0.0,1151.68
2021-01-13 05:00:00,1.8,0.1994039,0.0,1151.68
2021-01-13 06:00:00,1.5,0.2054253,0.0,886.7936
2021-01-13 07:00:00,1.7,0.2105899,0.0,886.7936
2021-01-13 08:00:00,2.3,0.2224066,0.0,886.7936
2021-01-13 09:00:00,2.7,0.2123749,70.25634,426.1216
2021-01-13 10:00:00,2.9,0.2106137,607.7226,426.1216
2021-01-13 11:00:00,3.3,0.2077458,1470.2036,495.2224
2021-01-13 12:00:00,3.8,0.2046518,2260.3398,495.2224
2021-01-13 13:00:00,3.8,0.2032476,3444.328,575.84
2021-01-13 14:00:00,3.5,0.2025693,1029.3768,575.84
2021-01-13 15:00:00,3.6,0.2045923,2184.2124,506.7392
2021-01-13 16:00:00,3.7,0.2102329,2364.9812,748.592
2021-01-13 17:00:00,1.7,0.2216331,40.1625,886.7936
2021-01-13 18:00:00,1.8,0.2204669,0.0,886.7936
2021-01-13 19:00:00,1.8,0.2142432,0.0,1197.7472
2021-01-13 20:00:00,1.2,0.2134935,0.0,1197.7472
2021-01-13 21:00:00,0.7,0.2054491,0.0,1197.7472
2021-01-13 22:00:00,0.6,0.20439,0.0,1220.7808
2021-01-13 23:00:00,0.1,0.2019743,0.0,1220.7808
2021-01-14 00:00:00,0.1,0.199987,0.0,1151.68
2021-01-14 01:00:00,0.3,0.1995229,0.0,1151.68
2021-01-14 02:00:00,0.3,0.1996062,0.0,1151.68
2021-01-14 03:00:00,0.5,0.2029858,0.0,1151.68
2021-01-14 04:00:00,0.7,0.207008,0.0,1151.68
2021-01-14 05:00:00,0.7,0.2108755,0.0,1151.68
2021-01-14 06:00:00,0.2,0.2270476,0.0,886.7936
2021-01-14 07:00:00,-0.1,0.250681,0.0,886.7936
2021-01-14 08:00:00,0.0,0.2612958,0.0,886.7936
2021-01-14 09:00:00,0.2,0.2618313,55.603054,426.1216
2021-01-14 10:00:00,0.5,0.2622597,503.7343,426.1216
2021-01-14 11:00:00,1.0,0.2639495,1148.7247,495.2224
2021-01-14 12:00:00,1.7,0.2612125,2243.0898,495.2224
2021-01-14 13:00:00,2.0,0.259249,3126.11,575.84
2021-01-14 14:00:00,2.1,0.2555362,1460.8156,575.84
2021-01-14 15:00:00,1.5,0.2507524,1400.534,506.7392
2021-01-14 16:00:00,1.1,0.2548698,5698.41,748.592
2021-01-14 17:00:00,0.9,0.2753973,80.325,886.7936
2021-01-14 18:00:00,0.7,0.2628904,0.0,886.7936
2021-01-14 19:00:00,0.5,0.259963,0.0,1197.7472
2021-01-14 20:00:00,0.3,0.2443502,0.0,1197.7472
2021-01-14 21:00:00,0.0,0.2302606,0.0,1197.7472
2021-01-14 22:00:00,0.0,0.2267858,0.0,1220.7808
2021-01-14 23:00:00,-0.1,0.221764,0.0,1220.7808
2021-01-15 00:00:00,-0.2,0.2138862,0.0,1151.68
2021-01-15 01:00:00,0.0,0.2135054,0.0,1151.68
2021-01-15 02:00:00,0.0,0.212363,0.0,1151.68
2021-01-15 03:00:00,0.0,0.211054,0.0,1151.68
2021-01-15 04:00:00,-0.1,0.21272,0.0,1151.68
2021-01-15 05:00:00,-0.4,0.2169088,0.0,1151.68
2021-01-15 06:00:00,-0.5,0.2305343,0.0,886.7936
2021-01-15 07:00:00,-0.6,0.2483486,0.0,886.7936
2021-01-15 08:00:00,-0.3,0.2675433,0.0,886.7936
2021-01-15 09:00:00,-0.2,0.2719344,55.532143,426.1216
2021-01-15 10:00:00,0.1,0.2635211,302.40146,426.1216
2021-01-15 11:00:00,0.1,0.2590943,421.34558,495.2224
2021-01-15 12:00:00,0.1,0.2499075,473.3486,495.2224
2021-01-15 13:00:00,0.0,0.2468016,748.0347,575.84
2021-01-15 14:00:00,-0.2,0.2473966,1290.5239,575.84
2021-01-15 15:00:00,-0.6,0.2472062,985.83875,506.7392
2021-01-15 16:00:00,-0.8,0.25318,463.3868,748.592
2021-01-15 17:00:00,-0.9,0.274005,26.775,886.7936
2021-01-15 18:00:00,-1.0,0.2722438,0.0,886.7936
2021-01-15 19:00:00,-1.1,0.2686619,0.0,1197.7472
2021-01-15 20:00:00,-1.2,0.247468,0.0,1197.7472
2021-01-15 21:00:00,-1.4,0.2355442,0.0,1197.7472
2021-01-15 22:00:00,-1.7,0.2307961,0.0,1220.7808
2021-01-15 23:00:00,-1.8,0.2215498,0.0,1220.7808
2021-01-16 00:00:00,-2.0,0.2251079,0.0,1151.68
2021-01-16 01:00:00,-2.1,0.2218235,0.0,1151.68
2021-01-16 02:00:00,-2.1,0.2176704,0.0,1151.68
2021-01-16 03:00:00,-2.3,0.2165042,0.0,1151.68
2021-01-16 04:00:00,-2.3,0.2145169,0.0,1151.68
2021-01-16 05:00:00,-2.3,0.2133388,0.0,1151.68
2021-01-16 06:00:00,-2.7,0.2136006,0.0,990.4448
2021-01-16 07:00:00,-3.1,0.2168017,0.0,1128.6464
2021-01-16 08:00:00,-2.7,0.2283804,0.0,1128.6464
2021-01-16 09:00:00,-2.3,0.2326525,69.87055,990.4448
2021-01-16 10:00:00,-1.6,0.2314863,590.03326,990.4448
2021-01-16 11:00:00,-1.1,0.2295347,1429.9791,1059.5457
2021-01-16 12:00:00,-0.5,0.2210619,2078.677,1059.5457
2021-01-16 13:00:00,-0.3,0.2158854,2053.3828,1059.5457
2021-01-16 14:00:00,0.0,0.2144812,967.8026,1059.5457
2021-01-16 15:00:00,-0.1,0.2158735,707.05005,990.4448
2021-01-16 16:00:00,-0.3,0.224263,387.4062,990.4448
2021-01-16 17:00:00,-0.2,0.2329619,40.1625,1128.6464
2021-01-16 18:00:00,0.0,0.234616,0.0,1128.6464
2021-01-16 19:00:00,0.0,0.2314744,0.0,1197.7472
2021-01-16 20:00:00,0.1,0.2239893,0.0,1197.7472
2021-01-16 21:00:00,0.1,0.2186462,0.0,1197.7472
2021-01-16 22:00:00,0.0,0.218908,0.0,1220.7808
2021-01-16 23:00:00,-0.1,0.2157664,0.0,1220.7808
2021-01-17 00:00:00,-0.2,0.2127081,0.0,1151.68
2021-01-17 01:00:00,-0.5,0.2124106,0.0,1151.68
2021-01-17 02:00:00,-0.8,0.2117442,0.0,1151.68
2021-01-17 03:00:00,-0.9,0.2104471,0.0,1151.68
2021-01-17 04:00:00,-1.0,0.210102,0.0,1151.68
2021-01-17 05:00:00,-1.1,0.2096498,0.0,1151.68
2021-01-17 06:00:00,-1.1,0.2108874,0.0,990.4448
2021-01-17 07:00:00,-1.1,0.2122916,0.0,1128.6464
2021-01-17 08:00:00,-1.9,0.2120298,0.0,1128.6464
2021-01-17 09:00:00,-1.6,0.2164447,41.14662,990.4448
2021-01-17 10:00:00,-1.3,0.222835,315.95227,990.4448
2021-01-17 11:00:00,-0.7,0.2269286,797.41437,1059.5457
2021-01-17 12:00:00,-0.4,0.2216569,1351.4137,1059.5457
2021-01-17 13:00:00,-0.2,0.2184558,3305.8245,1059.5457
2021-01-17 14:00:00,-0.1,0.2150405,1802.1682,1059.5457
2021-01-17 15:00:00,0.0,0.2192412,1523.3843,990.4448
2021-01-17 16:00:00,0.0,0.227714,968.7617,990.4448
2021-01-17 17:00:00,0.0,0.2353895,53.55,1128.6464
2021-01-17 18:00:00,-0.6,0.24128,0.0,1128.6464
2021-01-17 19:00:00,-0.5,0.2362582,0.0,1197.7472
2021-01-17 20:00:00,-0.4,0.2299155,0.0,1197.7472
2021-01-17 21:00:00,-0.4,0.2229659,0.0,1197.7472
2021-01-17 22:00:00,-0.4,0.2235133,0.0,1220.7808
2021-01-17 23:00:00,-0.2,0.2166946,0.0,1220.7808
2021-01-18 00:00:00,0.4,0.2153618,0.0,1151.68
2021-01-18 01:00:00,0.8,0.2126486,0.0,1151.68
2021-01-18 02:00:00,2.1,0.2123273,0.0,1151.68
2021-01-18 03:00:00,2.7,0.211054,0.0,1151.68
2021-01-18 04:00:00,3.2,0.2111968,0.0,1151.68
2021-01-18 05:00:00,3.3,0.2122202,0.0,1151.68
2021-01-18 06:00:00,3.2,0.2284161,0.0,886.7936
2021-01-18 07:00:00,3.3,0.2425414,0.0,886.7936
2021-01-18 08:00:00,3.1,0.2495148,0.0,886.7936
2021-01-18 09:00:00,3.5,0.2456235,55.178284,426.1216
2021-01-18 10:00:00,4.2,0.2413157,400.56824,426.1216
2021-01-18 11:00:00,4.5,0.2346041,545.16547,495.2224
2021-01-18 12:00:00,4.7,0.2270714,760.9191,495.2224
2021-01-18 13:00:00,5.0,0.224263,774.4623,575.84
2021-01-18 14:00:00,4.9,0.2262979,448.12454,575.84
2021-01-18 15:00:00,4.7,0.2238941,615.5712,506.7392
2021-01-18 16:00:00,4.1,0.2205026,335.34647,748.592
2021-01-18 17:00:00,4.2,0.2269286,40.1625,886.7936
2021-01-18 18:00:00,4.2,0.2211452,0.0,886.7936
